timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
117820,-0.7494,4.0701,0.0622,-0.4591,2.7803,-0.2904,seizure
117844,18.3540,6.3829,10.6494,-0.8015,3.2945,0.7679,seizure
117868,22.8024,5.1260,11.8321,-0.1061,-0.0229,0.0794,seizure
117892,17.4633,4.8459,7.9918,0.4122,-2.4147,-0.4844,seizure
117916,3.2034,2.1883,-0.4094,0.2875,-2.8245,-0.1447,seizure
117940,-1.5610,1.8675,-3.8547,0.0746,-0.4735,0.0024,seizure
117964,6.7062,2.7605,2.2218,-0.1919,1.1599,0.2976,seizure
117988,12.2679,3.2753,4.8626,-0.3810,1.0757,0.3675,seizure
118012,11.8082,3.3926,4.0797,-0.1204,0.0608,0.0021,seizure
118036,9.6893,3.7948,2.7366,0.1172,-0.3152,-0.3405,seizure
118060,9.2177,3.3615,2.7270,0.1124,-0.3309,-0.2289,seizure
118084,8.3414,3.1771,2.3104,0.0653,-0.2851,-0.1279,seizure
118108,8.0062,3.4046,2.3008,0.0424,-0.1812,-0.0935,seizure
118132,8.2361,3.9768,2.1452,0.0173,-0.0682,-0.0698,seizure
118156,8.5425,3.6775,2.1452,0.0312,-0.0592,-0.0472,seizure
118180,8.1954,3.4716,2.0063,-0.0013,0.0000,0.0005,seizure
118204,8.6167,3.5865,2.2051,-0.0837,0.1210,0.0450,seizure
118228,9.0860,3.7014,2.4780,-0.0480,0.0725,-0.0248,seizure
118252,9.2703,3.6607,2.5379,-0.0365,-0.0448,-0.0552,seizure
118276,8.7460,3.7804,2.1644,-0.0336,-0.0703,-0.0546,seizure
118300,8.9088,3.7014,2.2146,-0.0432,-0.0184,-0.0362,seizure
118324,9.0501,3.7397,2.4229,-0.0488,0.0035,-0.0472,seizure
118348,9.6845,4.0247,2.9568,-0.0504,0.0181,-0.0293,seizure
118372,10.6279,4.1707,3.5147,-0.0576,-0.0600,0.0019,seizure
118396,10.7931,3.9840,3.7469,-0.1047,-0.2489,0.0506,seizure
118420,10.0197,4.0175,2.7581,-0.1303,-0.3387,0.0589,seizure
118444,9.1195,2.9664,1.5730,-0.1692,-0.2982,0.0570,seizure
118468,7.4316,1.3336,0.3591,-0.1889,-0.2651,-0.0373,seizure
118492,3.8547,-0.4334,-3.2250,-0.3051,-0.2380,-0.3896,seizure
118516,-3.2346,0.5794,-4.5657,-0.2635,0.6390,-0.5233,seizure
118540,2.9521,5.8682,3.5147,-0.7088,3.0046,-0.1367,seizure
118564,17.9613,8.0613,11.4323,-0.8482,3.3670,0.8175,seizure
118588,25.5222,9.7444,14.3173,-0.0826,0.2742,0.1729,seizure
118612,19.9652,7.5202,10.9487,0.5878,-3.1320,-0.3040,seizure
118636,5.2122,-1.6520,1.9369,0.5116,-4.1947,-0.1255,seizure
118660,-15.3636,-7.0940,-13.0580,0.1460,-2.4195,-1.0078,seizure
118684,-11.5879,2.1069,-7.4603,-0.3738,2.6305,-1.0914,seizure
118708,11.8944,9.6558,10.4100,-1.1133,5.1968,0.7338,seizure
118732,29.8318,8.0876,17.5950,-0.5910,2.2066,0.8071,seizure
118756,27.5405,7.6136,16.2566,0.1998,-2.0752,-0.1231,seizure
118780,15.5743,2.1668,9.4332,-0.2316,-4.5706,0.4351,seizure
118804,-9.8593,-3.6272,-7.6830,0.0349,-5.0020,-0.2950,seizure
118828,-19.9078,0.4860,-17.8871,-0.0586,0.2068,-0.5894,seizure
118852,2.3798,7.1970,2.6887,-0.1708,5.2400,0.5177,seizure
118876,23.7840,5.3726,15.2439,-0.7639,4.2629,1.3547,seizure
118900,23.0035,3.8451,11.6286,-0.2318,-0.3714,0.1418,seizure
118924,13.1609,4.1563,5.2026,0.2470,-2.6622,-0.7671,seizure
118948,1.9130,4.4149,-1.9345,0.2198,-2.3862,-0.5588,seizure
118972,1.5036,3.8523,-2.8443,0.0562,-0.0901,0.0679,seizure
118996,7.8865,3.1244,2.8252,-0.1364,0.9529,0.4016,seizure
119020,11.0397,2.7677,3.8283,-0.1708,0.5614,0.1724,seizure
119044,11.0205,3.3734,3.7302,0.0213,-0.0826,-0.2030,seizure
119068,9.3350,3.5721,2.2889,0.0746,-0.4397,-0.3555,seizure
119092,7.7979,3.6895,1.3671,0.0581,-0.3107,-0.2982,seizure
119116,8.3199,3.5171,2.0399,-0.0298,0.0797,-0.0320,seizure
119140,9.2368,3.3854,2.5355,-0.1418,0.1391,0.1839,seizure
119164,9.0597,3.3327,2.1021,-0.1138,0.0053,0.1202,seizure
119188,8.4348,3.7948,1.4269,-0.0205,-0.0589,0.0005,seizure
119212,8.5569,3.8666,1.6017,-0.0173,0.1116,0.0392,seizure
119236,9.5074,3.9145,2.4565,-0.0218,0.1945,0.0839,seizure
119260,10.7356,4.3598,3.7134,-0.0061,0.1508,0.0709,seizure
119284,12.7012,5.2122,6.0717,-0.1412,0.0749,0.2473,seizure
119308,16.4003,4.0845,7.9248,-0.6694,-0.0981,0.7597,seizure
119332,11.9566,0.7230,1.7597,-0.4620,-1.9332,0.1796,seizure
119356,-0.5866,-0.0551,-5.6144,0.4706,-2.5061,-1.4751,seizure
119380,-1.7549,3.0023,-6.5242,0.1873,0.4708,-1.1354,seizure
119404,6.3446,3.3208,-0.4836,-0.5537,2.1354,0.3810,seizure
119428,6.7756,2.2122,1.2234,-0.7965,1.7509,0.6408,seizure
119452,7.0390,5.2529,4.1468,-0.2830,1.3995,-0.1090,seizure
119476,14.0157,7.7261,7.9200,-0.0304,1.3544,-0.2137,seizure
119500,18.5527,7.7333,10.4196,-0.0655,0.0898,0.2238,seizure
119524,15.7658,5.4899,7.4029,-0.0789,-1.6545,0.3232,seizure
119548,10.1610,2.0758,2.7007,-0.3339,-2.1189,0.4130,seizure
119572,-2.0207,-2.9712,-8.3246,-0.1580,-2.3401,-0.4826,seizure
119596,-10.7763,0.7566,-10.6470,0.2044,0.5279,-1.1202,seizure
119620,2.2865,5.5306,2.6911,-0.6281,3.7529,-0.1122,seizure
119644,19.2829,6.2345,13.2758,-0.9033,3.7550,0.9910,seizure
119668,26.6044,6.5841,15.4234,-0.2795,0.1212,0.1479,seizure
119692,19.4409,5.5809,9.8258,0.2108,-3.1597,-0.3459,seizure
119716,-1.7190,-0.9433,-3.4141,0.0957,-4.2863,0.0512,seizure
119740,-10.5728,0.5674,-10.7332,-0.1364,-0.5806,0.1982,seizure
119764,3.1005,3.5099,1.2186,-0.4418,2.7323,0.9166,seizure
119788,14.5927,5.1116,6.6224,-0.1561,2.4064,0.5015,seizure
119812,18.2606,4.9344,8.1451,0.4711,0.4626,-0.0842,seizure
119836,14.5783,4.5897,6.2082,0.2265,-0.8178,-0.2150,seizure
119860,12.3230,3.5841,3.9289,-0.0901,-0.9971,0.1399,seizure
119884,8.8801,2.4756,1.0942,-0.0983,-1.3443,0.0176,seizure
119908,5.2792,2.2601,-0.6057,-0.0384,-1.0078,-0.1998,seizure
119932,6.0190,3.1268,-0.4214,-0.0869,0.0640,-0.2912,seizure
119956,9.0549,3.8666,1.4413,-0.1737,0.6302,-0.1396,seizure
119980,10.8481,3.6895,2.5307,-0.1215,0.5028,-0.0831,seizure
120004,11.1761,3.3279,3.1292,0.0376,0.0650,-0.2470,seizure
120028,10.1586,3.0287,2.8874,0.0770,-0.3168,-0.3131,seizure
120052,9.0716,3.0550,2.1404,0.0024,-0.3941,-0.2094,seizure
120076,7.9320,3.1220,1.2546,-0.0333,-0.3725,-0.1799,seizure
120100,7.3430,3.5267,0.8595,-0.0216,-0.1631,-0.1527,seizure
120124,7.7500,3.7421,0.8930,-0.0250,0.1095,-0.0877,seizure
120148,8.3199,3.6823,1.4078,-0.0080,0.2190,-0.0546,seizure
120172,8.8681,3.8666,1.8603,-0.0237,0.2427,-0.0032,seizure
120196,9.1219,3.9887,2.2146,-0.0301,0.1644,0.0397,seizure
120220,9.1554,4.0989,2.1572,-0.0045,0.0735,0.0821,seizure
120244,9.2057,4.1707,1.9776,0.0008,0.0141,0.1458,seizure
120268,8.7293,4.0965,1.5419,-0.0253,-0.0344,0.2140,seizure
120292,8.1858,3.5027,1.1779,-0.0426,0.0469,0.1735,seizure
120316,8.4827,3.4189,1.3288,-0.0344,0.1743,0.0085,seizure
120340,9.3972,3.7158,1.7071,-0.0224,0.1998,-0.0525,seizure
120364,9.7731,3.8714,1.9920,-0.0589,0.1303,0.0091,seizure
120388,9.7205,3.8475,1.9537,-0.0488,0.0525,0.0298,seizure
120412,9.7229,3.6727,1.9752,-0.0416,0.0005,0.0306,seizure
120436,9.6391,3.5769,2.0327,-0.0757,-0.0365,0.0232,seizure
120460,9.9838,3.7589,2.2218,-0.0698,-0.0464,-0.0120,seizure
120484,10.4028,3.7733,2.3032,-0.0626,-0.1804,0.0301,seizure
120508,9.7061,3.5362,1.8172,-0.0813,-0.2758,0.0898,seizure
120532,8.9423,3.2489,1.3815,-0.0927,-0.2009,0.0967,seizure
120556,8.4108,2.8850,1.1349,-0.0552,-0.0642,-0.0794,seizure
120580,8.7556,3.3495,1.2426,-0.0330,0.0757,-0.1919,seizure
120604,9.1147,3.6105,1.5012,-0.0634,0.0943,-0.0831,seizure
120628,9.0214,3.3662,1.3575,-0.1242,0.0373,0.0349,seizure
120652,8.2696,3.5123,1.0008,-0.1290,0.0466,0.0032,seizure
120676,8.1187,3.8499,0.6105,-0.0344,0.2070,-0.0874,seizure
120700,7.7812,2.7892,0.4142,0.0280,0.1764,-0.0887,seizure
120724,5.7461,2.4229,-0.4381,-0.0192,0.2878,-0.1881,seizure
120748,6.0813,3.8188,1.3910,-0.2388,0.8663,-0.2273,seizure
120772,12.3445,6.8067,7.8266,-0.7634,1.4805,-0.0016,seizure
120796,24.4807,8.8202,11.6047,-1.3651,-0.0168,-0.1284,seizure
120820,11.5903,-0.7901,2.7892,-0.3360,-4.0401,-0.6819,seizure
120844,-15.4929,-7.5776,-11.3270,-0.2856,-3.2412,-2.4349,seizure
120868,-7.5920,6.1172,-7.0174,-1.5095,2.9148,-0.5033,seizure
120892,12.9335,12.4163,6.7038,-1.4962,5.1763,2.5676,seizure
120916,20.9421,5.9113,10.4890,0.8271,2.2449,0.8764,seizure
120940,23.4536,7.0581,13.2926,2.2103,-0.3813,-0.8295,seizure
120964,16.5032,2.5235,8.2361,1.0277,-2.4499,0.6864,seizure
120988,-6.2513,-3.2465,-4.4341,0.1711,-2.6228,0.6097,seizure
121012,-5.2864,1.7358,-6.8738,-0.2382,0.8135,-0.2451,seizure
121036,7.3167,7.2113,4.1827,-0.3909,2.8591,0.2318,seizure
121060,22.1272,8.8945,11.2887,-0.1255,2.3710,0.0493,seizure
121084,28.5413,6.8881,13.8241,0.4972,-0.9145,0.0253,seizure
121108,12.1506,-1.4222,5.9831,0.4722,-3.9833,0.2038,seizure
121132,-11.7340,-5.4899,-10.0102,0.1972,-2.8562,-1.0741,seizure
121156,-11.1043,2.4852,-9.3446,0.0925,1.9811,-1.6180,seizure
121180,7.7859,8.5186,6.0118,-0.8250,4.3825,0.1100,seizure
121204,22.3954,7.5322,13.6254,-1.2878,3.2290,1.3312,seizure
121228,29.5636,8.9759,16.0962,-0.4900,-0.6992,0.4141,seizure
121252,7.9942,1.3551,2.6336,0.5111,-5.1782,-0.2377,seizure
121276,-19.7043,-3.5961,-13.1537,0.4604,-2.5317,-1.2654,seizure
121300,-6.6894,3.0239,-4.0654,-0.6009,3.5229,-0.0733,seizure
121324,15.3995,8.0709,11.9279,-1.1844,4.5421,1.1951,seizure
121348,24.1120,6.7971,12.2583,-0.1007,1.0086,0.2926,seizure
121372,19.2781,5.5210,10.2185,0.6883,-1.9716,-0.4373,seizure
121396,7.7883,2.9305,2.7533,0.2521,-3.3508,0.2907,seizure
121420,-2.0446,1.1971,-3.4572,-0.1495,-1.7203,0.7117,seizure
121444,2.8922,2.4972,-1.3934,-0.1252,0.6568,0.3608,seizure
121468,10.3022,3.4644,3.6176,-0.1577,1.2201,0.3027,seizure
121492,12.6917,3.7397,4.5394,-0.1609,0.4668,0.2489,seizure
121516,10.8338,3.8906,3.2465,-0.0432,-0.2531,0.0493,seizure
121540,9.4044,3.8906,2.1596,0.0256,-0.4162,-0.0152,seizure
121564,8.6263,3.3064,2.0279,-0.0234,-0.3222,0.0005,seizure
121588,8.1187,3.4836,1.5107,-0.0024,-0.2369,-0.0733,seizure
121612,8.1570,3.8403,1.8986,-0.0584,-0.0163,-0.0248,seizure
121636,9.2895,3.9983,2.3607,-0.1204,0.0938,0.0522,seizure
121660,8.8945,3.6057,2.0351,-0.0946,-0.0600,-0.0376,seizure
121684,8.6838,3.7350,1.9130,-0.0277,-0.0823,-0.1282,seizure
121708,8.7245,3.9648,1.9489,-0.0762,-0.0091,-0.0501,seizure
121732,9.1267,3.8547,2.3511,-0.1375,0.0442,0.0701,seizure
121756,9.2033,3.6152,2.3559,-0.1116,-0.0837,0.0490,seizure
121780,8.5258,3.6512,1.8723,-0.0477,-0.1487,-0.0192,seizure
121804,8.2863,3.6559,1.6424,-0.0581,-0.0053,0.0261,seizure
121828,8.7293,3.2968,1.9848,-0.1063,0.1135,0.1159,seizure
121852,9.1889,3.5123,2.1500,-0.1330,0.1545,0.1039,seizure
121876,9.3925,3.5147,2.1691,-0.0831,0.0642,0.0608,seizure
121900,8.6000,3.6966,1.8076,-0.0536,0.0458,0.0570,seizure
121924,9.2656,3.6033,2.2505,-0.0973,0.2081,0.1402,seizure
121948,9.5529,3.3088,2.3846,-0.1202,0.1290,0.1132,seizure
121972,9.3733,3.4500,2.2194,-0.0813,0.0298,0.0242,seizure
121996,9.3805,3.5362,2.2266,-0.0917,0.0232,0.0261,seizure
122020,9.3326,3.5674,2.1883,-0.1204,0.0016,0.0695,seizure
122044,9.0549,3.5841,2.0327,-0.0869,0.0269,0.0312,seizure
122068,9.6055,3.4788,2.4565,-0.0871,0.0301,0.0301,seizure
122092,9.1554,3.4429,2.1739,-0.1045,-0.0242,0.0429,seizure
122116,9.4164,3.6464,2.4110,-0.0818,0.0184,0.0019,seizure
122140,9.7420,4.0223,2.7390,-0.0488,-0.0099,-0.0234,seizure
122164,11.1953,4.2545,3.6727,-0.0341,-0.0901,-0.0815,seizure
122188,11.4970,4.1276,3.3854,-0.0362,-0.4407,-0.0858,seizure
122212,9.9766,3.8547,2.8946,-0.0727,-0.4469,-0.0767,seizure
122236,9.6965,3.4907,2.7126,-0.1532,-0.4437,0.0064,seizure
122260,8.7197,2.0327,0.6776,-0.2545,-0.4602,0.1988,seizure
122284,5.1068,0.0215,-2.0446,-0.0693,-0.4333,-0.2017,seizure
122308,3.2441,0.2753,-4.1492,-0.1295,0.0874,-0.4847,seizure
122332,-0.1197,0.5171,-3.9887,-0.2880,0.8905,-0.4151,seizure
122356,1.8196,3.3016,0.5148,-0.4362,2.1573,-0.1956,seizure
122380,9.3877,7.5537,7.2233,-0.4061,3.0172,0.1887,seizure
122404,22.7880,9.7109,12.7563,-0.2654,2.2966,0.7200,seizure
122428,23.8127,6.5170,12.6127,0.2614,-1.2486,0.3872,seizure
122452,9.2536,-0.5746,5.2625,0.4978,-3.8744,-0.2214,seizure
122476,-6.9791,-1.2043,-6.8426,0.1604,-2.2897,-0.7949,seizure
122500,-0.3160,3.1987,-3.2992,-0.4045,1.1794,-0.0866,seizure
122524,6.1555,5.9496,1.4437,-0.8519,2.6428,0.7477,seizure
122548,16.1369,6.0980,8.7221,-0.5788,2.6119,0.6459,seizure
122572,23.9971,5.5450,13.0604,-0.3922,0.4469,0.0600,seizure
122596,17.7243,2.0518,7.8171,-0.5452,-2.6542,-0.0850,seizure
122620,-0.7159,1.7669,-3.0335,-0.2390,-3.4110,-0.7642,seizure
122644,-2.8252,4.1252,-5.6479,-0.2174,-0.0909,-0.6840,seizure
122668,6.9025,5.1356,1.9393,-0.2310,1.6118,0.0733,seizure
122692,13.5847,3.8020,5.7317,0.0016,1.0405,-0.1956,seizure
122716,13.2304,2.1955,5.3271,0.2966,-0.5055,-0.6851,seizure
122740,7.9057,2.5379,1.8028,0.2806,-1.1119,-0.7709,seizure
122764,5.8682,3.3471,0.8739,0.0317,-0.2635,-0.1729,seizure
122788,8.6550,3.6679,2.6600,-0.0685,0.2449,0.2233,seizure
122812,9.6247,2.6983,3.4189,-0.0517,0.0573,0.2483,seizure
122836,9.0788,3.1196,2.4253,-0.0482,-0.0925,0.1612,seizure
122860,8.4539,3.4979,1.8387,-0.0671,-0.0951,0.1977,seizure
122884,8.1403,3.7038,1.6041,-0.1116,0.1039,0.2190,seizure
122908,8.7915,4.0438,2.0423,-0.0831,0.3184,0.1879,seizure
122932,9.9000,4.1515,2.6217,-0.0901,0.2950,0.2177,seizure
122956,10.0916,4.3263,2.8730,-0.1127,0.1324,0.2374,seizure
122980,10.2544,4.5753,3.3686,-0.0925,0.0402,0.2022,seizure
123004,10.8481,4.5993,3.6392,-0.0309,-0.0837,0.1175,seizure
123028,10.7332,3.9049,4.3981,0.0845,-0.2960,0.0155,seizure
123052,9.7252,2.8611,4.8411,0.1708,-0.5023,-0.3158,seizure
123076,9.4164,3.2777,3.3136,-0.0450,-0.5196,-0.4620,seizure
123100,8.1714,2.8994,2.6647,-0.3552,-0.2611,-0.1612,seizure
123124,8.8155,1.6855,-0.0311,-0.5279,-0.2329,-0.3365,seizure
123148,7.3717,-0.1532,-4.5969,-0.5446,-0.3568,-0.3928,seizure
123172,1.1396,-2.2122,-8.8035,-1.3704,-0.0003,0.5737,seizure
123196,-7.2281,1.6759,-9.1123,-1.8079,2.0781,1.0635,seizure
123220,-2.2793,8.3055,2.9521,-0.6582,4.3425,0.6448,seizure
123244,19.3619,8.5234,21.0594,0.2004,4.2522,-0.0831,seizure
123268,33.5930,8.4803,23.3363,0.3901,0.2164,-0.2713,seizure
123292,19.2637,4.1228,14.6525,0.0045,-3.6527,0.0698,seizure
123316,-4.8411,-1.0415,-5.9759,-0.5705,-3.5900,0.4058,seizure
123340,-15.0523,1.2522,-15.4857,-0.7171,0.2990,0.5534,seizure
123364,-3.6176,3.8211,-1.0415,0.2113,3.5277,0.3339,seizure
123388,19.1464,5.8227,16.4625,0.6595,3.4374,-0.2654,seizure
123412,28.7927,7.8721,20.8343,0.6049,-0.1972,-0.7024,seizure
123436,21.2581,5.7940,13.6757,0.4117,-3.3966,-0.4676,seizure
123460,-1.3886,-2.7605,-4.2689,-0.0266,-4.5045,-0.3115,seizure
123484,-14.3604,2.0662,-16.1585,0.0458,-0.3019,-0.7189,seizure
123508,3.9361,3.8259,3.7326,0.4301,3.2897,-0.1689,seizure
123532,22.2158,3.7445,15.3205,-0.4077,2.0067,0.0085,seizure
123556,18.5168,4.8602,10.8888,-0.4048,-0.9646,-0.2385,seizure
123580,8.1954,5.8251,1.6759,-0.0794,-2.0630,-0.4000,seizure
123604,0.4453,3.6512,-4.3838,0.3203,-0.7626,-0.3965,seizure
123628,5.0182,2.2553,0.3256,0.3957,0.5281,-0.3592,seizure
123652,8.6718,2.6552,3.9121,0.1951,0.6670,-0.2944,seizure
123676,10.7691,4.0079,4.8602,0.0618,0.3040,-0.2182,seizure
123700,9.0405,3.8547,3.3974,0.0741,-0.1372,-0.1673,seizure
123724,7.5489,3.9863,2.1428,0.0927,-0.1316,-0.1524,seizure
123748,8.2863,4.0151,2.7629,-0.0027,0.1151,0.0085,seizure
123772,8.9974,4.1492,3.1125,-0.0072,0.0685,0.1005,seizure
123796,9.0357,4.5681,2.9999,0.1231,-0.0919,0.1132,seizure
123820,8.3965,3.9720,3.2034,0.1244,-0.1769,0.1537,seizure
123844,8.0661,4.0797,2.5379,0.0802,-0.1194,0.0839,seizure
123868,8.8274,4.3311,2.9880,0.0650,-0.0067,0.0941,seizure
123892,8.9902,4.3934,2.9928,-0.0248,-0.1143,0.1676,seizure
123916,8.9184,4.7262,3.1891,-0.0024,-0.0605,0.1615,seizure
123940,10.1849,5.4444,4.6471,0.1548,-0.0717,-0.0197,seizure
123964,12.2009,5.8945,7.0030,0.2289,-0.3885,-0.1849,seizure
123988,11.5855,5.4085,6.1100,0.1282,-0.9020,-0.1783,seizure
124012,8.1690,2.0470,1.0463,0.0549,-1.3472,-0.2936,seizure
124036,0.4022,-2.3415,-9.3398,-0.1396,-1.1479,-0.4274,seizure
124060,-6.1794,-2.4062,-11.2719,-0.5244,1.1183,-0.2217,seizure
124084,3.9792,4.2737,2.7845,-1.5228,3.0912,0.0711,seizure
124108,11.7005,6.7229,6.0717,-1.1058,1.7115,0.3741,seizure
124132,10.9726,7.9895,9.6510,0.2198,0.8239,-0.6989,seizure
124156,17.7099,11.4682,12.6127,0.4599,0.0197,-0.4660,seizure
124180,19.3739,10.8194,11.4850,0.1575,-1.3539,0.6915,seizure
124204,8.6598,-1.0463,1.5060,0.2462,-2.2783,0.9990,seizure
124228,-9.1985,-8.3222,-12.2727,0.2033,-1.3688,-0.5979,seizure
124252,-9.5577,-0.4573,-7.4364,-0.2822,2.0264,-0.8447,seizure
124276,9.6989,10.1179,8.8083,-1.2670,4.0281,0.4612,seizure
124300,22.0267,10.0509,14.9063,-0.2537,2.0150,0.0727,seizure
124324,23.5494,12.9263,15.6413,0.5561,-0.7490,-0.3880,seizure
124348,15.3923,3.9863,6.2369,0.1399,-2.9543,0.9371,seizure
124372,-9.3709,-3.8188,-8.3127,0.5279,-2.3254,-0.3227,seizure
124396,-3.1580,1.9944,-4.0725,-0.0807,1.0984,-0.1287,seizure
124420,9.2416,6.8618,5.5474,-0.8593,2.6129,1.0139,seizure
124444,17.5280,5.3103,9.1818,-0.3613,1.2271,0.6803,seizure
124468,13.6637,5.7820,6.6463,0.4847,-0.6334,-0.3112,seizure
124492,12.0404,6.2776,5.4851,0.3808,-0.9238,-0.0053,seizure
124516,9.1578,3.8259,2.9329,0.2619,-1.0261,0.5084,seizure
124540,5.2792,0.9960,0.6871,0.2939,-0.9976,0.3392,seizure
124564,3.5602,1.3527,0.9720,0.1996,-0.3168,-0.3315,seizure
124588,7.7835,4.2832,2.4612,-0.1287,0.3424,-0.2284,seizure
124612,10.2735,4.7190,3.5793,-0.1623,0.3661,-0.0226,seizure
124636,11.0133,4.2425,3.9169,0.0568,-0.0362,-0.1807,seizure
124660,8.9352,3.5410,2.8347,0.1729,-0.3240,-0.3259,seizure
124684,8.2839,3.9385,2.5498,0.1228,-0.2356,-0.3027,seizure
124708,8.3917,3.6129,2.4852,0.0306,-0.1556,-0.1620,seizure
124732,7.5417,3.5458,2.2841,0.0112,-0.0927,-0.1647,seizure
124756,8.1379,4.4939,2.3918,-0.0743,0.0163,-0.1761,seizure
124780,8.9376,5.5929,3.0143,0.0216,0.0389,-0.1636,seizure
124804,10.4890,6.1028,4.4556,0.1338,0.0480,-0.1777,seizure
124828,11.9973,6.4428,5.7724,0.1426,-0.2902,-0.1015,seizure
124852,11.7651,6.7469,5.7748,0.0749,-0.7221,0.2316,seizure
124876,8.2504,3.8259,1.7645,-0.0727,-1.1122,0.4506,seizure
124900,2.6336,-0.1221,-4.5681,0.0426,-0.7730,0.1396,seizure
124924,2.5331,-1.1013,-6.6295,-0.2633,0.1988,0.0362,seizure
124948,-1.9058,-3.4022,-8.5425,-0.5588,0.9513,0.2886,seizure
124972,-4.9201,-3.1101,-4.5490,-0.8060,2.6188,-0.3214,seizure
124996,-0.0096,6.4476,7.8003,-0.4999,3.7094,-1.2441,seizure
125020,19.3835,17.4944,19.9150,-0.8759,4.2666,-0.7714,seizure
125044,36.6935,20.6763,20.5877,-0.2113,0.8551,0.6640,seizure
125068,25.2876,9.2368,15.9095,0.9459,-3.7174,2.0006,seizure
125092,-2.6624,-7.4029,3.7302,1.0483,-5.1406,0.7000,seizure
125116,-12.5911,-6.5649,-9.0022,0.5545,-2.3435,-1.1351,seizure
125140,-2.3176,2.7294,-2.8060,-1.0307,1.7784,-0.0421,seizure
125164,13.1705,7.9990,6.8618,-1.8205,3.2351,1.2974,seizure
125188,21.9548,7.2449,11.1594,-0.9438,0.5164,0.6275,seizure
125212,14.3772,3.9145,5.8682,0.2998,-2.5975,-0.9486,seizure
125236,-4.2976,-0.2873,-4.3886,0.4604,-2.8013,-1.4581,seizure
125260,-4.3790,3.6296,-4.5179,-0.5327,0.8791,-0.3957,seizure
125284,8.7819,8.9376,5.6407,-1.2838,3.0044,1.0949,seizure
125308,25.1008,11.6550,14.0228,-0.2289,1.4242,0.6171,seizure
125332,18.6676,2.2027,8.4898,1.3805,-3.5522,-0.7562,seizure
125356,-9.3063,-6.4380,-5.7940,1.3403,-3.7982,-2.2455,seizure
125380,-5.4779,3.1388,-6.2584,-0.2649,1.0128,-0.8463,seizure
125404,8.9902,9.1171,5.1260,-1.4346,3.3700,1.4520,seizure
125428,18.9022,7.2520,8.7245,-0.5391,1.8079,1.1572,seizure
125452,16.6229,3.4046,7.0390,0.4823,-1.1154,-0.1799,seizure
125476,5.2218,1.7645,0.9697,0.3608,-1.8730,-0.3914,seizure
125500,2.6456,4.0318,-1.2091,-0.2513,-0.0037,0.3523,seizure
125524,7.7620,4.7884,2.3750,-0.6315,1.1111,1.0144,seizure
125548,12.1338,4.4221,4.6591,-0.3821,0.9326,0.7344,seizure
125572,13.4410,3.6009,5.2074,-0.0405,-0.0530,0.1404,seizure
125596,9.8881,3.3495,2.9281,0.1404,-0.7698,-0.2350,seizure
125620,7.6782,4.2617,1.7957,0.0546,-0.5111,-0.2108,seizure
125644,9.0764,4.0247,2.3367,-0.0965,-0.0930,0.0989,seizure
125668,8.4659,2.9449,2.2984,-0.0522,-0.2419,0.0149,seizure
125692,8.1283,3.8930,2.2673,-0.0141,-0.1204,-0.1913,seizure
125716,9.2560,4.9943,3.4022,-0.0344,0.0264,-0.1058,seizure
125740,11.2504,5.7269,5.0542,-0.0240,0.0410,0.0189,seizure
125764,12.6031,5.1404,5.6168,0.0480,-0.4639,0.1561,seizure
125788,11.1474,4.2210,3.5602,-0.1460,-1.0395,0.4778,seizure
125812,7.6950,1.3647,-1.0056,-0.5761,-1.1175,1.0174,seizure
125836,1.3072,-2.5570,-7.5441,-0.8711,-0.7613,0.8114,seizure
125860,-2.5115,-1.2857,-8.9543,-0.9451,0.8002,0.0016,seizure
125884,0.9337,1.0894,-2.6887,-0.9539,2.3369,-0.3762,seizure
125908,2.9975,6.0190,6.2920,-0.3440,3.0870,-1.0973,seizure
125932,21.9812,16.3596,18.7562,0.0517,3.7675,-1.2761,seizure
125956,44.1563,20.3316,27.3633,0.4429,-0.3776,0.2803,seizure
125980,20.7769,5.0182,19.8743,0.9598,-6.0650,2.1128,seizure
126004,-21.2222,-20.1999,-3.6057,0.3603,-7.3029,-0.3621,seizure
126028,-28.1606,-4.6064,-23.2764,0.0546,-0.8103,-2.9844,seizure
126052,2.9760,9.5002,3.5434,-1.6022,4.6972,0.7722,seizure
126076,19.7426,9.6510,8.7819,-1.9276,3.6449,2.7608,seizure
126100,19.7163,2.1261,10.0940,-0.0043,-0.0975,0.4866,seizure
126124,9.5026,2.5762,3.5530,0.3174,-2.0723,-0.9190,seizure
126148,0.4693,5.4300,-3.8595,-0.1836,-0.7384,-0.0445,seizure
126172,3.4189,5.2433,-1.3551,-0.2984,1.2782,0.7397,seizure
126196,9.3541,5.2936,3.4189,-0.1887,1.9513,0.7869,seizure
126220,14.1378,3.6488,6.2513,-0.0309,1.2542,0.5481,seizure
126244,12.9287,2.6145,5.1906,0.1053,0.1069,-0.0187,seizure
126268,12.0021,3.8571,4.2784,-0.0450,-0.3115,-0.0869,seizure
126292,11.4491,3.7326,3.5434,-0.0650,-0.5348,-0.0032,seizure
126316,8.3079,1.8914,1.9776,0.1085,-0.8319,-0.2681,seizure
126340,6.7636,2.9880,1.2450,0.1951,-0.2542,-0.4522,seizure
