timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
212760,7.6878,1.7789,7.7931,0.0751,-0.5124,0.2856,normal
212784,6.3973,2.6169,7.2544,0.0011,-0.5428,0.3256,normal
212808,5.1499,2.6384,6.4212,0.0759,-0.3808,0.3285,normal
212832,5.0709,2.2960,6.5505,0.0743,0.0053,0.4258,normal
212856,6.0717,2.7725,7.0342,0.0101,0.1879,0.4946,normal
212880,6.6272,2.9784,6.6152,0.0360,0.2558,0.4565,normal
212904,7.2736,2.6193,6.8594,0.1002,0.2571,0.2785,normal
212928,7.6519,2.2625,6.8785,0.1037,0.2100,0.0823,normal
212952,8.0756,2.1787,6.8738,0.0197,0.1740,-0.0538,normal
212976,8.7221,2.7366,6.8163,-0.0634,-0.0216,-0.1031,normal
213000,8.2600,2.7701,6.5457,-0.0701,-0.2968,-0.1487,normal
213024,7.1347,2.1213,6.3662,-0.0565,-0.3800,-0.2273,normal
213048,7.0844,2.3583,6.5936,-0.0504,-0.3613,-0.3211,normal
213072,7.2616,2.5714,7.0270,-0.0533,-0.3869,-0.2169,normal
213096,6.8977,2.5498,7.5944,-0.1220,-0.3635,0.0128,normal
213120,6.2656,2.6432,7.5322,-0.1756,-0.2862,0.0722,normal
213144,6.4500,3.1340,6.6487,-0.1378,-0.2449,-0.0743,normal
213168,6.4045,3.2489,6.1531,-0.0973,-0.2686,-0.1095,normal
213192,6.0334,2.7725,5.8323,-0.0730,-0.1575,-0.0661,normal
213216,6.3829,2.1811,5.9999,-0.0568,-0.0059,-0.1018,normal
213240,7.0246,2.2769,6.5074,-0.1013,0.0104,-0.0967,normal
213264,6.8474,2.7294,6.5625,-0.1514,0.0973,-0.0069,normal
213288,6.8881,2.9497,6.6367,-0.1407,0.0610,-0.1007,normal
213312,7.1874,3.0191,6.5122,-0.1410,-0.0791,-0.1799,normal
213336,7.0988,2.9377,6.2130,-0.1548,-0.1516,-0.1631,normal
213360,6.8618,3.1987,6.2273,-0.1356,-0.1436,-0.1511,normal
213384,6.9145,3.0933,6.3279,-0.1258,-0.1639,-0.1807,normal
213408,7.0677,3.0909,6.2369,-0.1029,-0.1825,-0.1319,normal
213432,6.9815,2.4205,6.1220,-0.0805,-0.1825,-0.1218,normal
213456,7.0222,2.4756,6.1914,-0.1063,-0.1716,-0.1535,normal
213480,6.9408,2.9329,6.1962,-0.1220,-0.1322,-0.1260,normal
213504,7.2377,2.9760,6.3087,-0.0805,-0.0813,-0.1127,normal
213528,7.7117,2.5594,6.4596,-0.0887,-0.1061,-0.0416,normal
213552,7.7716,2.6264,6.5410,-0.1681,-0.1708,0.0797,normal
213576,7.3382,2.8036,6.3015,-0.1889,-0.2126,0.0453,normal
213600,7.4699,2.8563,5.9999,-0.1482,-0.2409,-0.0624,normal
213624,7.5082,2.8252,6.1579,-0.1284,-0.2494,-0.0637,normal
213648,7.2999,2.7725,6.0861,-0.1140,-0.2265,0.0149,normal
213672,6.9623,2.8180,5.9735,-0.1343,-0.1623,0.0943,normal
213696,6.8714,2.9425,5.8155,-0.1156,-0.0629,0.1708,normal
213720,7.0677,2.7078,5.8562,-0.0925,0.0650,0.2419,normal
213744,7.6950,2.6121,6.0047,-0.0965,0.1175,0.3112,normal
213768,7.9152,2.2242,6.3949,-0.1263,0.0858,0.3541,normal
213792,7.8673,2.0901,6.5434,-0.1623,-0.0554,0.1418,normal
213816,7.7548,2.6767,6.4189,-0.1729,-0.2270,-0.1474,normal
213840,7.5824,3.3351,5.8658,-0.1775,-0.2896,-0.1775,normal
213864,7.1754,3.5889,5.5617,-0.1625,-0.2265,-0.0437,normal
213888,7.2880,2.8587,5.5593,-0.0674,-0.1788,-0.1135,normal
213912,7.9009,1.9609,5.8802,-0.0951,-0.1500,-0.1705,normal
213936,8.0852,2.7246,5.9616,-0.1913,-0.2459,-0.2803,normal
213960,7.5800,2.8108,6.0286,-0.1564,-0.3006,-0.3629,normal
213984,7.7644,2.6217,5.7628,-0.1924,-0.2883,-0.4373,normal
214008,7.9368,2.6121,5.5354,-0.2060,-0.3200,-0.4469,normal
214032,7.5657,2.7007,5.4037,-0.1974,-0.3688,-0.4644,normal
214056,7.5753,2.5905,5.4396,-0.2284,-0.2825,-0.4242,normal
214080,8.0134,3.1484,5.4708,-0.2499,-0.2577,-0.4341,normal
214104,8.4276,3.3423,5.5522,-0.2268,-0.3683,-0.4517,normal
214128,8.2600,3.0287,5.6790,-0.2249,-0.5324,-0.4780,normal
214152,7.9559,2.7773,5.6120,-0.2321,-0.6518,-0.5862,normal
214176,7.8602,2.8994,5.2840,-0.2731,-0.7352,-0.6686,normal
214200,8.5425,2.9257,5.0206,-0.3014,-0.8319,-0.7021,normal
214224,9.7181,2.9018,5.4779,-0.3421,-1.2151,-0.7671,normal
214248,9.9647,3.0215,5.3510,-0.5161,-1.6497,-0.6462,normal
214272,7.8554,3.9911,3.9385,-0.5769,-1.7754,-0.4714,normal
214296,6.4763,4.1970,2.6983,-0.5025,-1.4144,-0.6688,normal
214320,7.7021,4.3910,3.8571,-0.4429,-1.0789,-1.0488,normal
214344,9.1171,5.3486,3.8355,-0.4074,-1.1604,-1.1426,normal
214368,9.3829,4.8195,2.9904,-0.3152,-1.1652,-0.7362,normal
214392,8.9519,3.5698,2.4373,-0.2145,-1.1309,-0.4383,normal
214416,9.1123,2.6025,2.5283,-0.2182,-1.1082,-0.5758,normal
214440,9.9695,3.2992,3.4213,-0.3163,-1.3115,-0.8370,normal
214464,9.7516,4.8794,3.3112,-0.3280,-1.6880,-0.9286,normal
214488,8.4036,5.4971,3.3088,-0.2566,-1.8381,-0.8330,normal
214512,7.3694,5.0589,2.6336,-0.1460,-1.6710,-0.7757,normal
214536,7.9871,4.7860,2.0087,-0.0869,-1.2478,-0.6795,normal
214560,9.5265,5.1020,2.2242,-0.0128,-1.1426,-0.4834,normal
214584,8.3989,5.0302,1.3264,-0.0679,-1.1724,-0.3656,normal
214608,7.6926,5.2218,0.4286,-0.1239,-0.9537,-0.6323,normal
214632,8.2600,5.4779,0.5483,-0.1138,-0.7546,-0.9777,normal
214656,9.4547,6.0023,0.7757,-0.1194,-0.7770,-1.1365,normal
214680,9.5529,5.6503,0.8643,-0.1474,-1.0933,-0.9904,normal
214704,7.6279,5.2098,0.1125,-0.2321,-1.2705,-0.9753,normal
214728,6.5218,5.1332,-0.3448,-0.3395,-1.0629,-1.2926,normal
214752,7.4172,6.0741,0.3256,-0.4551,-0.9862,-1.7381,normal
214776,7.9942,8.0421,0.1389,-0.3960,-1.0914,-1.7608,normal
214800,7.4005,7.5872,-0.2538,-0.3219,-1.0914,-1.2766,normal
214824,5.9927,6.8522,-0.3041,-0.2627,-1.0115,-1.2644,normal
214848,5.4588,6.5242,-0.5698,-0.2880,-0.8617,-1.5777,normal
214872,5.0877,7.0844,-0.8571,-0.3595,-0.5958,-1.7341,normal
214896,5.4324,8.4491,-0.9266,-0.2481,-0.4205,-1.6934,normal
214920,5.4468,8.1044,-0.6895,-0.1958,-0.3371,-1.1964,normal
214944,4.8435,7.1946,-0.1820,-0.3176,-0.2899,-1.2654,normal
214968,4.8387,8.5114,-0.5507,-0.3770,-0.3938,-1.6443,normal
214992,4.4125,9.8713,-0.8643,-0.2348,-0.4642,-1.5431,normal
215016,4.1276,9.6702,-1.4461,-0.0136,-0.2726,-1.0253,normal
215040,4.1875,8.1020,-0.7733,0.0064,-0.1492,-0.7341,normal
215064,3.8595,7.3622,-0.3735,-0.1175,-0.1697,-1.0682,normal
215088,4.1420,8.5018,-0.4597,-0.1695,-0.3387,-1.5449,normal
215112,3.1915,9.6055,-0.9026,-0.1077,-0.3754,-1.4623,normal
215136,1.6424,9.3709,-1.4940,-0.0373,-0.0938,-1.1738,normal
215160,1.1372,8.0900,-0.9290,-0.1343,0.3379,-1.1991,normal
215184,1.7526,8.3199,0.0455,-0.3166,0.4479,-1.5817,normal
215208,3.1556,10.5728,-0.0575,-0.4205,0.1292,-1.7898,normal
215232,2.8563,12.0955,-1.6927,-0.1242,-0.1167,-1.2063,normal
215256,0.5483,9.5193,-1.3072,0.1743,0.1855,-0.6344,normal
215280,0.3950,8.2217,-0.6871,0.0083,0.4525,-1.0512,normal
215304,2.4157,9.9335,-0.2131,-0.1010,0.2457,-1.3275,normal
215328,2.0853,10.6350,-0.7302,-0.0282,-0.1077,-1.0741,normal
215352,-0.1269,9.6654,-1.4389,0.0711,0.0000,-0.9182,normal
215376,0.0838,9.4116,-1.0080,0.0384,0.2486,-1.1455,normal
215400,1.1899,9.9144,-0.3041,-0.0730,0.1855,-1.2526,normal
215424,0.6608,10.4722,-0.6800,-0.0663,-0.0533,-1.1540,normal
215448,-0.6728,10.0724,-1.1660,0.0328,-0.0035,-1.0976,normal
215472,-0.3903,9.7803,-0.6991,0.0967,0.0200,-1.2585,normal
215496,-0.2035,10.1754,-0.5650,-0.0208,-0.1644,-1.1514,normal
215520,-1.1923,9.4164,-0.8763,-0.1124,-0.2324,-0.9110,normal
215544,-2.1404,9.6654,-0.2658,-0.1119,-0.2209,-1.0341,normal
215568,-3.2537,10.0437,-1.8914,-0.0157,-0.0967,-0.9998,normal
215592,-3.2441,9.9240,-1.7621,-0.0370,0.3480,-0.5710,normal
215616,-2.0351,9.4164,-1.1875,-0.0754,0.5995,-0.3637,normal
215640,-1.1516,9.3541,-0.7087,-0.0650,0.4999,-0.4762,normal
215664,-1.2522,9.8689,-0.9649,0.0266,0.1729,-0.7221,normal
215688,-2.3415,9.7779,-1.2881,0.1164,0.0147,-0.6582,normal
215712,-3.3710,9.2703,-1.3431,0.1236,0.1042,-0.5113,normal
215736,-3.0119,9.0046,-1.0439,0.0810,0.2185,-0.4914,normal
215760,-2.2936,9.1818,-0.8667,0.0048,0.1143,-0.5305,normal
215784,-2.0518,9.2775,-1.1229,-0.0749,-0.1466,-0.4610,normal
215808,-3.5219,9.1866,-1.6807,-0.0759,-0.1439,-0.2995,normal
215832,-4.0989,9.3494,-1.7526,-0.0117,0.0437,-0.3014,normal
215856,-3.4955,9.2895,-1.5203,-0.0131,0.1713,-0.1711,normal
215880,-3.2226,8.8681,-1.4916,-0.0608,0.2537,-0.0282,normal
215904,-2.9377,8.8083,-1.1803,-0.0885,0.2358,-0.0581,normal
215928,-2.9736,9.2081,-1.1349,-0.0648,0.1583,-0.1556,normal
215952,-3.0598,9.3757,-1.1995,-0.0528,0.0805,-0.1729,normal
215976,-3.2968,9.3039,-1.4293,-0.0917,0.1178,-0.0421,normal
216000,-3.6703,9.2608,-1.3120,-0.0959,0.2334,0.0653,normal
216024,-3.5386,9.2608,-1.4629,-0.0128,0.2393,-0.0549,normal
216048,-3.5721,9.1889,-1.8268,-0.0163,0.2838,0.0264,normal
216072,-3.1795,8.9256,-1.7071,-0.1031,0.3184,0.1905,normal
216096,-3.6583,9.0764,-1.9872,-0.1553,0.3933,0.3778,normal
216120,-3.8690,8.9567,-1.9106,-0.1215,0.5159,0.2958,normal
216144,-3.0191,9.2009,-1.7957,-0.0933,0.5428,0.1498,normal
216168,-2.6839,8.9735,-1.9369,-0.1937,0.5545,0.3850,normal
216192,-3.3232,9.1123,-2.1332,-0.2926,0.6723,0.6174,normal
216216,-3.1412,9.3063,-2.1811,-0.2947,0.8455,0.8098,normal
216240,-2.7126,8.5952,-1.7621,-0.3142,0.9430,0.8252,normal
216264,-1.5826,8.8609,-1.5347,-0.3531,0.7290,0.4231,normal
216288,-1.3791,9.2751,-2.0542,-0.3946,0.5089,0.4197,normal
216312,-2.1308,8.3773,-2.2577,-0.6134,0.5393,0.7682,normal
216336,-2.1380,8.4779,-1.5538,-0.8692,0.6424,0.7586,normal
216360,-1.4222,10.8433,-1.9441,-0.6784,0.4189,0.0975,normal
216384,-0.5052,11.4227,-2.0423,-0.3461,0.2630,0.0741,normal
216408,-0.8380,10.0365,-1.6328,-0.3496,0.2124,0.5228,normal
216432,-2.0662,9.5888,-1.7573,-0.5103,0.3421,1.1032,normal
216456,-2.7533,8.2648,-0.8763,-0.6009,0.7698,1.0608,normal
216480,-0.8428,9.6295,0.4956,-0.4495,0.6278,0.0506,normal
216504,0.7326,10.7619,0.5363,-0.2848,0.3120,-0.0397,normal
216528,-0.1053,9.9359,0.2490,-0.5031,0.1572,0.6630,normal
216552,-2.2434,9.7779,-0.7590,-0.5804,0.2774,1.0984,normal
216576,-2.5594,8.7221,-0.5531,-0.3861,0.7192,0.8985,normal
216600,-0.5195,9.0860,-0.0072,-0.3637,0.8402,0.4333,normal
216624,0.9768,9.9216,-0.4860,-0.5247,0.6731,0.6792,normal
216648,-0.2274,9.4020,-0.9146,-0.7133,0.7298,1.4242,normal
216672,-0.9026,8.9304,-0.6057,-0.6328,1.0456,1.2788,normal
216696,1.4054,9.4212,0.5124,-0.4876,1.0989,0.7208,normal
216720,2.9975,9.9551,0.5028,-0.6083,0.8484,0.8926,normal
216744,1.7190,8.9423,-0.1269,-0.7973,0.6406,1.3374,normal
216768,0.1389,7.7931,-0.4717,-0.9486,1.0182,1.7850,normal
216792,-0.0934,8.1235,0.4717,-0.7767,1.3803,0.9166,normal
216816,3.4429,9.4547,1.6903,-0.6587,1.2473,0.0021,normal
216840,5.0015,10.2041,1.7190,-0.8732,0.9699,0.6009,normal
216864,3.0718,10.1754,1.2522,-0.9944,0.6901,1.6238,normal
216888,-0.8380,9.3302,0.5794,-0.8913,0.9918,1.7618,normal
216912,0.6297,8.8226,2.1500,-0.7061,1.4384,0.8543,normal
216936,4.7956,10.1945,3.1532,-0.7218,1.3715,0.7525,normal
216960,4.9201,9.4332,3.1436,-0.8793,1.0184,1.5132,normal
216984,2.7869,8.7101,2.5977,-1.0515,0.8268,2.1701,normal
217008,1.1181,8.1475,2.4349,-1.0413,1.0816,2.0680,normal
217032,3.1651,7.9535,3.5291,-0.9585,1.2686,1.4488,normal
217056,5.8107,7.7165,4.6639,-1.0269,1.0248,1.3059,normal
217080,5.6551,8.2600,4.5993,-1.1407,0.6265,1.6252,normal
217104,3.8786,8.1594,4.0151,-1.0014,0.5532,1.7291,normal
217128,3.8762,7.9703,4.4508,-0.7312,0.7194,1.5015,normal
217152,5.1834,7.1251,4.9033,-0.5929,0.8252,1.3739,normal
217176,6.6535,6.6726,5.3534,-0.6510,0.8247,1.7512,normal
217200,6.4883,5.3917,5.4157,-0.7186,0.6981,2.1245,normal
217224,6.0501,4.1994,5.6120,-0.8084,0.6352,2.0043,normal
217248,6.3949,3.9217,5.9687,-0.8879,0.5582,1.6529,normal
217272,6.3159,4.7405,6.3829,-0.8681,0.4652,1.2921,normal
217296,6.1938,5.4875,6.5027,-0.6843,0.4189,0.8801,normal
217320,6.9528,5.7269,6.4787,-0.5385,0.3411,0.6113,normal
217344,7.4388,5.7485,6.2800,-0.3936,0.1015,0.5971,normal
217368,6.9480,5.3391,6.1244,-0.2425,-0.1420,0.6843,normal
217392,6.0549,4.8147,6.0071,-0.1863,-0.0957,0.8545,normal
217416,5.9089,4.3598,6.2034,-0.2739,0.1924,1.0120,normal
217440,6.5553,4.6807,6.1746,-0.2665,0.3493,1.0142,normal
217464,7.2927,4.4772,6.0358,-0.2038,0.3653,0.9515,normal
217488,7.6543,3.9241,5.9999,-0.2260,0.3176,0.9438,normal
217512,7.4675,3.6679,6.1603,-0.2681,0.3323,0.8346,normal
217536,7.6064,3.8858,6.4356,-0.2081,0.2862,0.5257,normal
217560,7.7716,3.8068,6.3614,-0.1482,0.1823,0.2926,normal
217584,7.7812,3.9792,6.1866,-0.1186,0.0520,0.2393,normal
217608,7.3957,4.0414,6.1028,-0.1511,0.0101,0.3227,normal
217632,6.9863,4.5083,5.9807,-0.1378,0.0959,0.3946,normal
217656,7.5010,4.4987,6.1555,-0.0285,0.1633,0.4466,normal
217680,8.0493,3.3303,6.2680,0.0317,0.1519,0.5065,normal
217704,8.2169,1.9872,6.4404,-0.0045,0.1061,0.4490,normal
217728,7.9272,1.9872,6.2273,-0.2561,-0.0504,0.2180,normal
217752,6.6583,3.5003,5.3822,-0.3155,-0.1415,-0.0554,normal
217776,6.4260,3.7517,4.9919,-0.1940,0.0080,-0.1953,normal
217800,7.3167,3.7637,5.6264,-0.2254,0.1399,-0.1228,normal
217824,7.6471,4.3551,6.0501,-0.2294,0.1050,0.0504,normal
217848,7.1347,3.6583,5.9879,-0.1127,0.0695,0.0296,normal
217872,7.1611,2.8778,6.4739,-0.0608,0.0626,-0.1498,normal
217896,7.2353,2.8826,6.6080,-0.1236,-0.0171,-0.3051,normal
217920,6.8809,3.1891,6.5146,-0.1396,-0.0552,-0.2811,normal
217944,6.6272,3.1364,6.3159,-0.1183,0.0005,-0.1543,normal
217968,6.2896,3.0502,6.0382,-0.1601,0.0973,-0.0189,normal
217992,6.1962,3.1723,5.9855,-0.1511,0.1783,0.0618,normal
218016,6.1938,3.1436,6.0118,-0.1111,0.2726,0.1212,normal
218040,6.6200,3.1173,6.1818,-0.0845,0.3603,0.2089,normal
218064,7.1204,2.9209,6.5098,-0.0858,0.3781,0.2801,normal
218088,7.1156,2.7964,6.6343,-0.0861,0.3014,0.2686,normal
218112,6.9145,2.8132,6.4787,-0.1215,0.2529,0.2110,normal
218136,6.9025,3.3998,6.5553,-0.1543,0.2252,0.2569,normal
218160,6.6798,3.5482,6.2968,-0.1029,0.2838,0.3565,normal
218184,6.7133,2.9951,6.4931,-0.0608,0.3187,0.3555,normal
218208,6.9360,2.7725,6.6942,-0.0885,0.2987,0.2649,normal
218232,7.1850,3.1508,6.8426,-0.0997,0.2225,0.2737,normal
218256,7.0725,2.9137,6.7564,-0.0893,0.2204,0.3222,normal
218280,6.8426,2.4756,6.7947,-0.1026,0.2084,0.2523,normal
218304,6.9791,2.9066,6.7900,-0.1223,0.1490,0.1151,normal
218328,7.1898,3.2394,6.7804,-0.0946,0.0584,0.1236,normal
218352,7.1060,3.0885,6.7564,-0.0887,-0.0048,0.2169,normal
218376,6.3782,2.7605,6.7469,-0.0981,-0.0541,0.2465,normal
218400,5.8035,2.3511,6.5266,-0.0831,0.0187,0.1855,normal
218424,6.1292,1.9872,6.7397,-0.0741,0.1649,0.1234,normal
218448,6.6990,2.0830,7.0437,-0.1601,0.2004,0.1796,normal
218472,6.7732,2.6743,6.9432,-0.1958,0.1876,0.2787,normal
218496,6.6367,2.6264,6.6511,-0.0946,0.2316,0.3118,normal
218520,6.7062,1.9800,6.8474,-0.0613,0.2475,0.2513,normal
218544,6.9528,2.2218,6.8690,-0.1210,0.2555,0.2220,normal
218568,7.2401,2.6456,6.9168,-0.1180,0.2326,0.2475,normal
218592,7.3310,2.4493,7.0054,-0.0871,0.1945,0.2667,normal
218616,7.3574,2.3583,7.1874,-0.0919,0.1452,0.2385,normal
218640,7.2951,2.4253,7.1898,-0.0826,0.0677,0.1596,normal
218664,7.1156,2.2745,6.9863,-0.0735,0.0189,0.0853,normal
218688,7.0581,2.3152,7.0844,-0.0909,0.0309,0.0370,normal
218712,7.1467,2.3727,7.1467,-0.0634,-0.0061,-0.0352,normal
218736,7.0174,2.1763,7.1060,-0.0608,-0.0597,-0.0823,normal
218760,6.7852,2.1476,7.0485,-0.0765,-0.0426,-0.0781,normal
218784,6.7349,2.2386,7.0318,-0.0709,-0.0269,-0.0877,normal
218808,6.7109,2.1739,7.0294,-0.0578,-0.0453,-0.1050,normal
218832,6.6822,2.1715,6.9408,-0.0794,-0.0448,-0.0754,normal
218856,6.5505,2.3104,6.8714,-0.0906,-0.0163,-0.0464,normal
218880,6.6224,2.3367,6.9935,-0.0695,-0.0152,-0.0325,normal
218904,6.6463,2.2482,6.9935,-0.0775,0.0091,-0.0179,normal
218928,6.6104,2.1883,6.9911,-0.0778,0.0051,-0.0256,normal
218952,6.5912,2.3200,6.9384,-0.1021,0.0333,-0.0410,normal
218976,6.5888,2.4062,6.9456,-0.0890,0.0099,-0.0751,normal
219000,6.5338,2.4134,6.8402,-0.0818,0.0248,-0.0687,normal
219024,6.7804,2.3367,6.9480,-0.0741,0.0522,-0.0195,normal
219048,6.7947,2.2410,7.0653,-0.0810,0.0386,-0.0091,normal
219072,6.6343,2.1524,7.0557,-0.0821,0.0317,-0.0352,normal
219096,6.7612,2.3176,7.0342,-0.1013,0.0344,-0.0536,normal
219120,6.7900,2.5594,6.9887,-0.0885,0.0115,-0.0256,normal
219144,6.6942,2.4014,6.8929,-0.0698,0.0187,0.0115,normal
219168,6.7301,2.3607,6.9384,-0.0805,0.0253,0.0258,normal
219192,6.7421,2.2936,6.9935,-0.0770,0.0133,0.0253,normal
219216,6.6248,2.1979,6.9576,-0.0829,0.0325,-0.0069,normal
219240,6.7277,2.3008,6.9408,-0.0850,0.0171,-0.0735,normal
219264,6.6774,2.4612,6.8905,-0.0767,-0.0072,-0.0698,normal
219288,6.5242,2.3607,6.8977,-0.0871,0.0301,-0.0213,normal
219312,6.6559,2.4373,7.0557,-0.0733,0.0408,-0.0040,normal
219336,6.7205,2.2984,7.1874,-0.0626,-0.0067,0.0024,normal
219360,6.4548,2.2122,6.9121,-0.0965,0.0285,0.0482,normal
219384,6.5050,2.2841,6.9145,-0.1021,0.0733,0.0400,normal
219408,6.7014,2.4134,6.8761,-0.0973,0.0594,0.0083,normal
219432,6.7014,2.3990,6.8163,-0.0847,0.0605,0.0373,normal
219456,6.9192,2.3128,6.9983,-0.0855,0.0709,0.0640,normal
219480,6.8905,2.1308,6.9264,-0.0933,0.0466,0.0677,normal
219504,6.7349,2.1931,6.9360,-0.1010,0.0490,0.0453,normal
219528,6.6152,2.3296,6.8450,-0.0949,0.0600,-0.0051,normal
219552,6.6487,2.4469,6.9480,-0.0741,0.0789,-0.0099,normal
219576,6.7924,2.3990,6.9623,-0.0562,0.1007,0.0216,normal
219600,7.1491,2.3224,7.1515,-0.0562,0.0557,0.0064,normal
219624,7.0605,2.1883,7.0629,-0.0650,-0.0149,0.0147,normal
219648,6.7947,2.1596,7.0222,-0.0866,-0.0224,0.0160,normal
219672,6.6319,2.3176,6.8187,-0.0983,-0.0104,-0.0069,normal
219696,6.7469,2.6169,6.7588,-0.0778,0.0155,-0.0069,normal
219720,6.9001,2.3296,7.0342,-0.0520,-0.0003,0.0029,normal
219744,6.9504,2.2721,7.0366,-0.0653,-0.0322,0.0197,normal
219768,6.6894,2.2338,6.8714,-0.0605,-0.0288,0.0064,normal
219792,6.8570,2.3104,6.9504,-0.0549,-0.0261,-0.0240,normal
219816,6.8546,2.3894,6.9552,-0.0610,-0.0432,-0.0075,normal
219840,6.6894,2.2960,6.8881,-0.0434,-0.0352,0.0203,normal
219864,6.6559,2.1165,6.7924,-0.0629,0.0139,0.0336,normal
219888,6.9719,2.2984,6.9671,-0.0682,0.0069,0.0373,normal
219912,6.7804,2.2960,6.8426,-0.0629,-0.0400,0.0394,normal
219936,6.5194,2.4756,6.7181,-0.0402,0.0266,0.0544,normal
219960,6.7109,2.2218,6.9504,-0.0029,0.0365,0.0211,normal
219984,6.9073,2.1452,6.9863,-0.0501,0.0027,0.0021,normal
220008,6.8738,2.3104,6.8283,-0.0895,0.0203,0.0597,normal
220032,6.8450,2.3056,6.9121,-0.1007,0.0221,0.0663,normal
220056,6.7924,2.3607,6.9623,-0.1005,-0.0080,0.0200,normal
220080,6.9312,2.5570,6.8881,-0.0845,-0.0163,0.0131,normal
220104,6.9336,2.2601,6.9336,-0.0687,-0.0325,0.0405,normal
220128,6.8283,2.0399,6.8809,-0.1061,-0.0205,0.0448,normal
220152,6.9576,2.3176,6.8809,-0.1082,-0.0298,-0.0045,normal
220176,6.9001,2.2434,6.8809,-0.0903,-0.0432,-0.0211,normal
220200,6.8618,2.1763,6.8450,-0.0861,-0.0165,0.0008,normal
220224,6.8546,2.1476,6.8714,-0.0991,-0.0019,0.0152,normal
220248,6.8570,2.2984,6.8354,-0.1031,0.0043,0.0195,normal
220272,6.8378,2.2889,6.7995,-0.0919,0.0131,0.0149,normal
220296,6.8067,2.2170,6.7971,-0.0957,0.0237,0.0024,normal
220320,6.8714,2.3104,6.8953,-0.0965,0.0187,-0.0192,normal
220344,6.7995,2.3918,6.7684,-0.0922,0.0117,-0.0442,normal
220368,6.6583,2.4205,6.7540,-0.0549,0.0226,-0.0687,normal
220392,6.7277,2.3894,6.7828,-0.0402,0.0386,-0.0845,normal
220416,6.8738,2.2889,6.8642,-0.0338,0.0136,-0.0474,normal
220440,6.6631,2.0446,6.7564,-0.0703,0.0341,-0.0059,normal
220464,6.7804,2.1668,6.8331,-0.0957,0.0642,-0.0045,normal
220488,6.9264,2.2194,6.8307,-0.1021,0.0570,-0.0093,normal
220512,6.9073,2.2146,6.7924,-0.1103,0.0525,0.0141,normal
220536,6.8809,2.2505,6.8163,-0.1183,0.0541,0.0264,normal
220560,6.9168,2.2553,6.7900,-0.1172,0.0517,0.0306,normal
220584,6.9384,2.3128,6.7852,-0.1108,0.0536,0.0424,normal
220608,6.9073,2.2290,6.8378,-0.0954,0.0608,0.0370,normal
220632,7.0174,2.2769,6.9121,-0.1002,0.0565,0.0256,normal
220656,6.9839,2.2027,6.8378,-0.0866,0.0418,0.0144,normal
220680,6.9767,2.1524,6.8522,-0.1023,0.0458,0.0117,normal
220704,7.1323,2.4277,6.8857,-0.0957,0.0258,-0.0013,normal
220728,6.9576,2.2266,6.8067,-0.0791,-0.0067,-0.0272,normal
220752,6.8833,2.1452,6.8307,-0.0901,0.0072,-0.0277,normal
220776,6.9647,2.2769,6.8953,-0.0941,0.0013,-0.0234,normal
220800,6.8881,2.2314,6.8187,-0.0821,-0.0045,-0.0205,normal
220824,6.9097,2.1763,6.8426,-0.0821,-0.0048,-0.0125,normal
220848,6.8546,2.2434,6.8067,-0.0927,0.0013,0.0003,normal
220872,6.7516,2.2122,6.7900,-0.0877,0.0240,-0.0005,normal
220896,6.9456,2.2314,6.8905,-0.0895,0.0296,-0.0197,normal
220920,6.9599,2.2625,6.8474,-0.0925,0.0120,-0.0229,normal
220944,6.8594,2.2817,6.8235,-0.0930,0.0115,-0.0211,normal
220968,6.8043,2.2434,6.8283,-0.0909,0.0155,-0.0362,normal
220992,6.8546,2.2649,6.8163,-0.0949,0.0179,-0.0306,normal
221016,6.8714,2.2793,6.8307,-0.0970,0.0272,-0.0144,normal
221040,6.8690,2.3176,6.8474,-0.0933,0.0072,-0.0072,normal
221064,6.7469,2.1332,6.7684,-0.0893,0.0229,-0.0051,normal
221088,6.8833,2.0997,6.8761,-0.0973,0.0378,-0.0125,normal
221112,6.8402,2.1715,6.8187,-0.1111,0.0349,-0.0117,normal
221136,6.8905,2.2865,6.8235,-0.0983,0.0482,0.0104,normal
221160,6.8785,2.3200,6.8953,-0.0973,0.0528,0.0109,normal
221184,6.8929,2.2458,6.7804,-0.0693,0.0376,0.0091,normal
221208,6.8354,1.9896,6.7612,-0.0959,0.0655,0.0093,normal
221232,7.0533,2.2458,6.8905,-0.1103,0.0698,-0.0117,normal
221256,7.0964,2.4014,6.8738,-0.0978,0.0195,-0.0322,normal
221280,6.9312,2.2122,6.8618,-0.0863,0.0067,-0.0189,normal
221304,6.8522,2.1883,6.8331,-0.1005,0.0061,-0.0221,normal
221328,6.8642,2.3631,6.7900,-0.0954,0.0019,-0.0187,normal
221352,6.8331,2.2122,6.8067,-0.0879,0.0115,-0.0005,normal
221376,6.8091,2.0638,6.7852,-0.0935,0.0346,-0.0117,normal
221400,6.9145,2.1572,6.8474,-0.0981,0.0469,-0.0338,normal
221424,7.0174,2.2721,6.9097,-0.0877,0.0352,-0.0306,normal
221448,6.9959,2.1715,6.8785,-0.0882,0.0168,-0.0301,normal
221472,6.9743,2.2266,6.8163,-0.0914,0.0128,-0.0288,normal
221496,6.8594,2.1955,6.7900,-0.0914,0.0165,-0.0280,normal
